# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 13 Manufacturer: samsung Model: SM-A715F
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,FLP,36.6351443000,29.0834732000,252.37579345703125,1.2273191,4.925,233.38489,1712570331464,0.086023256,45.0,6804130980373,4.0,0,,,
Status,1712570454000,36,2,1,12,1575420030,42.10,109.0,41.0,1,1,1,37.1
Status,1712570454000,36,3,1,18,1575420030,36.80,203.0,31.0,1,1,1,31.8
Status,1712570454000,36,4,1,20,1575420030,45.40,70.0,25.0,1,1,1,40.4
Status,1712570454000,36,5,1,25,1575420030,38.90,94.0,73.0,1,1,1,33.9
Status,1712570454000,36,6,1,26,1575420030,17.70,307.0,5.0,0,1,0,12.7
Status,1712570454000,36,7,1,28,1575420030,31.80,284.0,41.0,1,1,1,26.8
Status,1712570454000,36,8,1,29,1575420030,40.30,316.0,65.0,1,1,1,35.3
Status,1712570454000,36,9,1,31,1575420030,33.50,310.0,23.0,1,1,1,28.5
Status,1712570454000,36,10,3,10,1602000000,33.00,329.0,63.0,1,1,1,28.0
Status,1712570454000,36,11,3,9,1602000000,39.60,144.0,66.0,1,1,0,34.6
Status,1712570454000,36,12,3,16,1602000000,35.90,144.0,10.0,1,1,1,30.9
Status,1712570454000,36,13,3,11,1602000000,40.20,326.0,9.0,1,1,0,35.2
Status,1712570454000,36,14,3,20,1602000000,26.30,260.0,71.0,0,1,0,21.3
Status,1712570454000,36,15,3,19,1602000000,30.90,29.0,33.0,1,1,0,25.9
Status,1712570454000,36,16,3,21,1602000000,26.50,226.0,16.0,0,1,1,21.5
Status,1712570454000,36,17,5,2,1561097980,37.10,112.0,18.0,1,1,0,32.1
Status,1712570454000,36,18,5,5,1561097980,44.40,136.0,36.0,1,1,0,39.4
Status,1712570454000,36,19,5,8,1561097980,43.50,64.0,36.0,1,1,1,38.5
Status,1712570454000,36,20,5,10,1561097980,35.20,87.0,14.0,1,1,0,30.2
Status,1712570454000,36,21,5,13,1561097980,45.50,81.0,41.0,1,1,1,40.5
Status,1712570454000,36,22,5,27,1561097980,48.10,39.0,55.0,1,1,1,43.1
Status,1712570454000,36,23,5,29,1561097980,23.90,239.0,11.0,0,1,0,18.9
Status,1712570454000,36,24,5,30,1561097980,43.30,261.0,64.0,1,1,1,38.3
Status,1712570454000,36,25,5,7,1561097980,0.00,0.0,0.0,0,1,0,0.0
Status,1712570454000,36,26,5,28,1561097980,0.00,50.0,11.0,0,1,0,0.0
Status,1712570454000,36,27,2,136,1575420030,39.90,0.0,0.0,0,0,0,34.9
Status,1712570454000,36,28,6,2,1575420030,36.80,313.0,39.0,1,1,0,31.8
Status,1712570454000,36,29,6,10,1575420030,46.00,45.0,40.0,1,1,0,41.0
Status,1712570454000,36,30,6,11,1575420030,38.20,67.0,67.0,1,1,1,33.2
Status,1712570454000,36,31,6,12,1575420030,38.50,39.0,17.0,1,1,0,33.5
Status,1712570454000,36,32,6,24,1575420030,44.10,116.0,28.0,1,1,0,39.1
Status,1712570454000,36,33,6,25,1575420030,38.50,61.0,77.0,1,1,0,33.5
Status,1712570454000,36,34,6,36,1575420030,42.00,195.0,51.0,1,1,0,37.0
Status,1712570454000,36,35,6,8,1575420030,0.00,0.0,0.0,0,1,1,0.0
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,10,0.0,49359,46854364939550,24,30.0,-348.8050842285156,0.5877999663352966,16,0.0,0.0,1598062460,,,,0,,3,0.48,27.0,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,9,0.0,49359,46854365791108,13,36.6,303.7549133300781,0.23270000517368317,16,0.0,0.0,1600875010,,,,0,,3,0.48,33.6,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,16,0.0,49359,46854352371658,19,32.9,761.8887329101562,0.25929999351501465,16,0.0,0.0,1601437440,,,,0,,3,0.48,29.9,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,11,0.0,49359,46854351635833,12,37.2,-773.7059936523438,0.5830000042915344,16,0.0,0.0,1602000000,,,,0,,3,0.48,34.2,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,20,0.0,49359,46854365941885,61,23.3,-107.83646392822266,1.284000039100647,16,0.0,0.0,1603124990,,,,0,,3,0.48,20.3,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,19,0.0,49359,46854359054665,35,27.9,641.1649169921875,1.0149999856948853,16,0.0,0.0,1603687550,,,,0,,3,0.48,24.9,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,21,0.0,49359,46854354163102,61,23.5,-659.1509399414062,1.2975000143051147,16,0.0,0.0,1604249980,,,,0,,3,0.48,20.5,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,5,0.0,81935,122472353439864,17,33.6,-405.5703430175781,0.052799999713897705,16,0.0,0.0,1575420030,,,,0,,1,2.22,30.6,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,11,0.0,81935,122472350805492,10,39.0,607.2734985351562,0.03710000216960907,16,0.0,0.0,1575420030,,,,0,,1,2.22,36.0,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,12,0.0,81935,122472357376517,10,39.1,441.6697082519531,0.047600001096725464,16,0.0,0.0,1575420030,,,,0,,1,2.22,36.1,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,18,0.0,81935,122472354272311,17,33.8,-619.9860229492188,0.05430000275373459,16,0.0,0.0,1575420030,,,,0,,1,2.22,30.799999999999997,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,20,0.0,81935,122472353450997,7,42.4,4.281810283660889,0.04010000079870224,16,0.0,0.0,1575420030,,,,0,,1,2.22,39.4,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,25,0.0,81935,122472363488000,14,35.9,159.354736328125,0.030300002545118332,16,0.0,0.0,1575420030,,,,0,,1,2.22,32.9,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,28,0.0,81935,122472357523316,31,28.8,-82.321044921875,0.7519999742507935,16,0.0,0.0,1575420030,,,,0,,1,2.22,25.8,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,29,0.0,81935,122472361314697,12,37.3,-67.42388153076172,0.02540000155568123,16,0.0,0.0,1575420030,,,,0,,1,2.22,34.3,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,31,0.0,81935,122472352857225,24,30.5,-382.4143981933594,0.39980000257492065,16,0.0,0.0,1575420030,,,,0,,1,2.22,27.5,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,2,0.0,16399,122458299063843,59,31.1,-10.629385948181152,10.987099647521973,16,0.0,0.0,1561097980,,,,0,,5,2.25,25.1,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,5,0.0,16399,122458302907432,11,38.4,-7.643171310424805,5.3277997970581055,16,0.0,0.0,1561097980,,,,0,,5,2.25,32.4,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,8,0.0,16399,122458303655641,12,37.5,-122.67871856689453,0.028400002047419548,16,0.0,0.0,1561097980,,,,0,,5,2.25,31.5,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,10,0.0,16399,122458297749810,27,29.2,53.70384216308594,0.5519999861717224,16,0.0,0.0,1561097980,,,,0,,5,2.25,23.2,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,13,0.0,16399,122458304781744,10,39.5,-185.7687225341797,0.02810000069439411,16,0.0,0.0,1561097980,,,,0,,5,2.25,33.5,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,27,0.0,16399,122458356266478,7,42.1,330.401123046875,0.044599998742341995,16,0.0,0.0,1561097980,,,,0,,5,2.25,36.1,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,30,0.0,16399,122458357253846,12,37.3,-170.60154724121094,0.049400001764297485,16,0.0,0.0,1561097980,,,,0,,5,2.25,31.299999999999997,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,2,0.0,89103,122472347050342,24,30.8,-385.2950744628906,0.4253000020980835,16,0.0,0.0,1575420030,,,,0,,6,2.24,24.8,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,10,0.0,89103,122472346596058,9,40.0,373.4836730957031,0.06360000371932983,16,0.0,0.0,1575420030,,,,0,,6,2.24,34.0,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,11,0.0,89103,122472355077732,19,32.2,113.36256408691406,0.06980000436306,16,0.0,0.0,1575420030,,,,0,,6,2.24,26.200000000000003,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,12,0.0,89103,122472339416735,19,32.5,513.9791870117188,0.06379999965429306,16,0.0,0.0,1575420030,,,,0,,6,2.24,26.5,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,24,0.0,89103,122472343144401,11,38.1,389.46380615234375,0.05140000209212303,16,0.0,0.0,1575420030,,,,0,,6,2.24,32.1,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,25,0.0,89103,122472352812740,19,32.5,6.770701885223389,0.06530000269412994,16,0.0,0.0,1575420030,,,,0,,6,2.24,26.5,,,,,,
Raw,1712570454430,7866794000000,18,,-1396597805636663168,0.07631111145019531,23.392149159917608,-9.135008631072614,13.254474754284232,289,36,0.0,89103,122472349389751,13,36.0,-392.4150390625,0.050700001418590546,16,0.0,0.0,1575420030,,,,0,,6,2.24,30.0,,,,,,
Fix,GPS,36.6348755500,29.0842408600,224.63787841796875,1.24,3.7900925,147.9,1712570455000,0.840595,34.985603,6928135848086,3.0,0,,,
Fix,FLP,36.6348764000,29.0842399000,230.09999084472656,1.2576823,3.028,139.00618,1712570455468,0.19529924,45.0,6928135848086,15.361428,0,,,
Fix,NLP,36.6346595000,29.0838881000,,,116.1,,1712570452110,,,6924777000000,,0,,,
Fix,FLP,36.6348732000,29.0842430000,230.09999084472656,1.2260023,3.026,137.73746,1712570455800,0.21367505,45.0,6928466275964,15.361428,0,,,
Fix,FLP,36.6348660000,29.0842511000,230.09999084472656,1.235461,3.039,138.22235,1712570456207,0.2575516,45.0,6928873262982,15.361428,0,,,
Status,1712570455000,36,0,1,5,1575420030,39.20,108.0,25.0,1,1,1,34.2
Status,1712570455000,36,1,1,11,1575420030,43.50,42.0,19.0,1,1,1,38.5
Status,1712570455000,36,2,1,12,1575420030,44.60,109.0,41.0,1,1,1,39.6
Status,1712570455000,36,3,1,18,1575420030,37.20,203.0,31.0,1,1,1,32.2
Status,1712570455000,36,4,1,20,1575420030,43.50,70.0,25.0,1,1,1,38.5
Status,1712570455000,36,5,1,25,1575420030,43.40,94.0,73.0,1,1,1,38.4
Status,1712570455000,36,6,1,26,1575420030,17.70,307.0,5.0,0,1,0,12.7
Status,1712570455000,36,7,1,28,1575420030,33.00,284.0,41.0,1,1,1,28.0
Status,1712570455000,36,8,1,29,1575420030,38.30,316.0,65.0,1,1,1,33.3
Status,1712570455000,36,9,1,31,1575420030,34.90,310.0,23.0,1,1,1,29.9
Status,1712570455000,36,10,3,10,1602000000,34.80,329.0,63.0,1,1,1,29.8
Status,1712570455000,36,11,3,9,1602000000,40.10,144.0,66.0,1,1,0,35.1
Status,1712570455000,36,12,3,16,1602000000,43.00,144.0,10.0,1,1,1,38.0
Status,1712570455000,36,13,3,11,1602000000,40.80,326.0,9.0,1,1,0,35.8
Status,1712570455000,36,14,3,20,1602000000,26.30,260.0,71.0,0,1,0,21.3
Status,1712570455000,36,15,3,19,1602000000,28.10,29.0,33.0,1,1,0,23.1
Status,1712570455000,36,16,3,21,1602000000,26.50,226.0,16.0,0,1,1,21.5
Status,1712570455000,36,17,5,2,1561097980,37.10,112.0,18.0,1,1,0,32.1
Status,1712570455000,36,18,5,5,1561097980,46.00,136.0,36.0,1,1,0,41.0
Status,1712570455000,36,19,5,8,1561097980,45.00,64.0,36.0,1,1,1,40.0
Status,1712570455000,36,20,5,10,1561097980,33.80,87.0,14.0,1,1,0,28.8
Status,1712570455000,36,21,5,13,1561097980,42.70,81.0,41.0,1,1,1,37.7
Status,1712570455000,36,22,5,27,1561097980,48.50,39.0,55.0,1,1,1,43.5
Status,1712570455000,36,23,5,29,1561097980,23.90,239.0,11.0,0,1,0,18.9
Status,1712570455000,36,24,5,30,1561097980,42.10,261.0,64.0,1,1,1,37.1
Status,1712570455000,36,25,5,7,1561097980,0.00,0.0,0.0,0,1,0,0.0
Status,1712570455000,36,26,5,28,1561097980,0.00,50.0,11.0,0,1,0,0.0
Status,1712570455000,36,27,2,136,1575420030,40.20,0.0,0.0,0,0,0,35.2
Status,1712570455000,36,28,6,2,1575420030,39.40,313.0,39.0,1,1,0,34.4
Status,1712570455000,36,29,6,10,1575420030,45.80,45.0,40.0,1,1,0,40.8
Status,1712570455000,36,30,6,11,1575420030,38.00,67.0,67.0,1,1,1,33.0
Status,1712570455000,36,31,6,12,1575420030,37.60,39.0,17.0,1,1,0,32.6
Status,1712570455000,36,32,6,24,1575420030,44.90,116.0,28.0,1,1,0,39.9
Status,1712570455000,36,33,6,25,1575420030,41.40,61.0,77.0,1,1,0,36.4
Status,1712570455000,36,34,6,36,1575420030,38.00,195.0,51.0,1,1,0,33.0
Status,1712570455000,36,35,6,8,1575420030,0.00,0.0,0.0,0,1,1,0.0
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,10,0.0,49359,46855364940716,21,31.8,-347.5885314941406,0.3172000050544739,16,0.0,0.0,1598062460,,,,0,,3,0.47,28.8,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,9,0.0,49359,46855365790108,12,37.1,305.0642395019531,0.2314000129699707,16,0.0,0.0,1600875010,,,,0,,3,0.47,34.1,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,16,0.0,49359,46855352369122,9,40.0,762.0907592773438,0.23960000276565552,16,0.0,0.0,1601437440,,,,0,,3,0.47,37.0,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,11,0.0,49359,46855351638396,12,37.8,-772.7442016601562,0.2404000163078308,16,0.0,0.0,1602000000,,,,0,,3,0.47,34.8,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,19,0.0,49359,46855359052719,46,25.1,642.6137084960938,1.1449999809265137,16,0.0,0.0,1603687550,,,,0,,3,0.47,22.1,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,5,0.0,81935,122473353441226,13,36.2,-404.3224792480469,0.044700004160404205,16,0.0,0.0,1575420030,,,,0,,1,2.2,33.2,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,11,0.0,81935,122473350803486,9,40.5,608.39892578125,0.03660000115633011,16,0.0,0.0,1575420030,,,,0,,1,2.2,37.5,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,12,0.0,81935,122473357375051,8,41.6,442.8337707519531,0.04670000448822975,16,0.0,0.0,1575420030,,,,0,,1,2.2,38.6,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,18,0.0,81935,122473354274350,16,34.2,-619.0816040039062,0.047700002789497375,16,0.0,0.0,1575420030,,,,0,,1,2.2,31.200000000000003,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,20,0.0,81935,122473353450991,9,40.5,5.505951881408691,0.04110000282526016,16,0.0,0.0,1575420030,,,,0,,1,2.2,37.5,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,25,0.0,81935,122473363487491,9,40.4,160.4139862060547,0.026100002229213715,16,0.0,0.0,1575420030,,,,0,,1,2.2,37.4,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,28,0.0,81935,122473357523586,24,30.0,-81.5445327758789,0.4072999954223633,16,0.0,0.0,1575420030,,,,0,,1,2.2,27.0,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,29,0.0,81935,122473361314924,14,35.3,-66.29850769042969,0.027300000190734863,16,0.0,0.0,1575420030,,,,0,,1,2.2,32.3,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,31,0.0,81935,122473352858563,21,31.9,-381.14044189453125,0.1292000114917755,16,0.0,0.0,1575420030,,,,0,,1,2.2,28.9,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,5,0.0,16399,122459302907461,9,40.0,-6.106855869293213,5.106800079345703,16,0.0,0.0,1561097980,,,,0,,5,2.27,34.0,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,8,0.0,16399,122459303656050,10,39.0,-121.50592041015625,0.026600001379847527,16,0.0,0.0,1561097980,,,,0,,5,2.27,33.0,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,10,0.0,16399,122459297749589,35,27.8,53.94388961791992,0.6420000195503235,16,0.0,0.0,1561097980,,,,0,,5,2.27,21.8,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,13,0.0,16399,122459304782377,13,36.7,-184.7109832763672,0.031200001016259193,16,0.0,0.0,1561097980,,,,0,,5,2.27,30.700000000000003,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,27,0.0,16399,122459356265385,7,42.5,331.3039855957031,0.044599998742341995,16,0.0,0.0,1561097980,,,,0,,5,2.27,36.5,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,30,0.0,16399,122459357254406,13,36.1,-169.5229949951172,0.050700001418590546,16,0.0,0.0,1561097980,,,,0,,5,2.27,30.1,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,2,0.0,89103,122473347051627,17,33.4,-384.5461730957031,0.07680000364780426,16,0.0,0.0,1575420030,,,,0,,6,2.18,27.4,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,10,0.0,89103,122473346594817,10,39.8,374.3706970214844,0.0641000047326088,16,0.0,0.0,1575420030,,,,0,,6,2.18,33.8,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,11,0.0,89103,122473355077358,19,32.0,113.87171173095703,0.06980000436306,16,0.0,0.0,1575420030,,,,0,,6,2.18,26.0,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,12,0.0,89103,122473339415024,21,31.6,514.7389526367188,0.13369999825954437,16,0.0,0.0,1575420030,,,,0,,6,2.18,25.6,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,24,0.0,89103,122473343143103,11,38.9,390.11773681640625,0.05140000209212303,16,0.0,0.0,1575420030,,,,0,,6,2.18,32.9,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,25,0.0,89103,122473352812743,14,35.4,6.312164306640625,0.049800001084804535,16,0.0,0.0,1575420030,,,,0,,6,2.18,29.4,,,,,,
Raw,1712570455430,7867794000000,18,,-1396597805636663164,0.21883392333984375,19.97275285248179,-4.508289448420657,10.880012502847682,289,36,0.0,89103,122473349391054,19,32.0,-391.7825622558594,0.06680000573396683,16,0.0,0.0,1575420030,,,,0,,6,2.18,26.0,,,,,,
Fix,GPS,36.6348657100,29.0842524900,224.60498046875,1.38,3.7900925,135.2,1712570456000,0.5246904,3.433489,6929144637721,3.0,0,,,
Fix,FLP,36.6348653000,29.0842520000,230.09999084472656,1.2635292,3.039,138.63094,1712570456478,0.21887809,45.0,6929144637721,15.371516,0,,,
Fix,FLP,36.6348630000,29.0842540000,230.09999084472656,1.2736446,3.039,139.36118,1712570456766,0.20961507,45.0,6929432532096,15.371516,0,,,
Fix,FLP,36.6348586000,29.0842584000,230.09999084472656,1.2776904,3.049,140.95404,1712570457240,0.20961507,45.0,6929907886367,15.371516,0,,,
Status,1712570456000,36,0,1,5,1575420030,38.90,108.0,25.0,1,1,1,33.9
Status,1712570456000,36,1,1,11,1575420030,43.00,42.0,19.0,1,1,1,38.0
Status,1712570456000,36,2,1,12,1575420030,43.20,109.0,41.0,1,1,1,38.2
Status,1712570456000,36,3,1,18,1575420030,38.00,203.0,31.0,1,1,1,33.0
Status,1712570456000,36,4,1,20,1575420030,45.00,70.0,25.0,1,1,1,40.0
Status,1712570456000,36,5,1,25,1575420030,40.90,94.0,73.0,1,1,1,35.9
Status,1712570456000,36,6,1,26,1575420030,17.70,307.0,5.0,0,1,0,12.7
Status,1712570456000,36,7,1,28,1575420030,32.50,284.0,41.0,1,1,1,27.5
Status,1712570456000,36,8,1,29,1575420030,38.10,316.0,65.0,1,1,1,33.1
Status,1712570456000,36,9,1,31,1575420030,36.20,310.0,23.0,1,1,1,31.2
Status,1712570456000,36,10,3,10,1602000000,33.40,329.0,63.0,1,1,1,28.4
Status,1712570456000,36,11,3,9,1602000000,39.50,144.0,66.0,1,1,0,34.5
Status,1712570456000,36,12,3,16,1602000000,42.20,144.0,10.0,1,1,1,37.2
Status,1712570456000,36,13,3,11,1602000000,41.50,326.0,9.0,1,1,0,36.5
Status,1712570456000,36,14,3,20,1602000000,24.40,260.0,71.0,0,1,0,19.4
Status,1712570456000,36,15,3,19,1602000000,27.00,29.0,33.0,1,1,0,22.0
